,Real,Predicted Rent
2019-02,1295.0,1160.6052
2019-03,1350.0,1160.6887
2019-04,1350.0,1160.7888
2019-05,1325.0,1160.9698
2019-06,1381.5,1161.1682
2019-07,1386.5,1161.363
2019-08,1384.0,1161.5074
2019-09,1387.5,1161.6539
2019-10,1350.0,1161.8291
2019-11,1225.0,1161.9827
2019-12,1200.0,1162.1058
