,Real,Predicted
2017-04-30,169053.0,171615.39
2017-05-31,170885.0,173091.05
2017-06-30,172300.0,174357.67
2017-07-31,173234.0,175283.58
2017-08-31,173998.0,175936.61
2017-09-30,174372.0,176756.44
2017-10-31,175442.0,177655.94
2017-11-30,176984.0,178643.75
2017-12-31,179041.0,179390.48
2018-01-31,181218.0,179993.44
2018-02-28,183427.0,180606.22
2018-03-31,185764.0,181325.67
2018-04-30,187818.0,182348.1
2018-05-31,189741.0,183549.64
2018-06-30,191990.0,184842.42
2018-07-31,194352.0,186108.03
2018-08-31,196678.0,187322.25
2018-09-30,199330.0,188478.95
2018-10-31,200535.0,189546.3
2018-11-30,202466.0,190587.53
2018-12-31,203671.0,191645.7
2019-01-31,206029.0,192649.11
2019-02-28,207499.0,193566.75
2019-03-31,208774.0,194383.23
2019-04-30,209785.0,194985.97
2019-05-31,210491.0,195648.23
2019-06-30,210981.0,196225.48
2019-07-31,211697.0,196853.53
2019-08-31,212260.0,197286.56
2019-09-30,212838.0,197637.7
2019-10-31,214098.0,197909.94
2019-11-30,214480.0,198126.5
2019-12-31,214960.0,198327.12
2020-01-31,214439.0,198551.81
2020-02-29,214783.0,198758.3
