,Real,Predicted
2017-06-30,609765.0,583172.06
2017-07-31,610727.0,583748.25
2017-08-31,610290.0,584343.44
2017-09-30,609979.0,584894.6
2017-10-31,610790.0,585499.6
2017-11-30,613338.0,586107.3
2017-12-31,616504.0,586693.25
2018-01-31,619270.0,587137.4
2018-02-28,621473.0,587544.8
2018-03-31,622575.0,588059.6
2018-04-30,623822.0,588659.1
2018-05-31,624012.0,589252.7
2018-06-30,625298.0,589751.06
2018-07-31,627250.0,590205.0
2018-08-31,629682.0,590675.44
2018-09-30,633436.0,591249.6
2018-10-31,634809.0,591930.2
2018-11-30,637351.0,592660.94
2018-12-31,637377.0,593345.8
2019-01-31,639641.0,593949.0
2019-02-28,642203.0,594485.9
2019-03-31,647171.0,594987.2
2019-04-30,649001.0,595518.44
2019-05-31,650664.0,596083.06
2019-06-30,651076.0,596735.6
2019-07-31,653594.0,597419.06
2019-08-31,656345.0,598095.5
2019-09-30,658557.0,598743.3
2019-10-31,662236.0,599301.06
2019-11-30,664398.0,599881.06
2019-12-31,668111.0,600436.1
2020-01-31,670867.0,601081.94
2020-02-29,674438.0,601725.94
