,Real,Predicted
2017-04-30,240650.0,235986.25
2017-05-31,241713.00000000003,237133.48
2017-06-30,242531.99999999997,238340.39
2017-07-31,243254.99999999997,239572.06
2017-08-31,243386.0,240766.3
2017-09-30,243960.99999999997,241712.5
2017-10-31,244566.0,242406.4
2017-11-30,245345.00000000003,242925.22
2017-12-31,245944.0,243336.27
2018-01-31,246731.00000000003,243683.73
2018-02-28,247412.0,243995.47
2018-03-31,248063.0,244411.64
2018-04-30,248792.00000000003,244844.14
2018-05-31,249533.99999999997,245289.73
2018-06-30,250447.00000000003,245712.67
2018-07-31,251319.00000000003,246155.19
2018-08-31,252031.0,246581.97
2018-09-30,252299.00000000003,247016.83
2018-10-31,252501.00000000003,247460.9
2018-11-30,252631.0,247890.95
2018-12-31,252953.0,248288.48
2019-01-31,253208.0,248600.95
2019-02-28,253640.0,248812.72
2019-03-31,254513.0,248941.33
2019-04-30,255685.0,249077.81
2019-05-31,257001.0,249254.78
2019-06-30,258066.0,249512.94
2019-07-31,259074.0,249842.31
2019-08-31,260367.0,250282.94
2019-09-30,261690.99999999997,250828.88
2019-10-31,262948.0,251412.89
2019-11-30,264124.0,251983.8
2019-12-31,265139.0,252516.47
2020-01-31,266023.0,253055.02
2020-02-29,266611.0,253609.28
