,Real,Predicted
2017-04-30,389089.0,378718.62
2017-05-31,389863.0,378876.12
2017-06-30,390187.0,379132.28
2017-07-31,390170.0,379293.34
2017-08-31,390019.0,379340.25
2017-09-30,389909.0,379405.72
2017-10-31,390238.0,379521.94
2017-11-30,390638.0,379640.8
2017-12-31,390638.0,379673.97
2018-01-31,390197.0,379671.03
2018-02-28,390078.0,379675.72
2018-03-31,390002.0,379709.06
2018-04-30,390167.0,379767.06
2018-05-31,390993.0,379783.22
2018-06-30,391840.0,379739.84
2018-07-31,392429.0,379696.88
2018-08-31,392915.0,379736.4
2018-09-30,393711.0,379839.88
2018-10-31,394732.0,380023.53
2018-11-30,395248.0,380273.28
2018-12-31,396213.0,380505.1
2019-01-31,397360.0,380714.16
2019-02-28,399400.0,380939.47
2019-03-31,400688.0,381209.62
2019-04-30,400815.0,381499.5
2019-05-31,399976.0,381785.62
2019-06-30,399517.0,382131.75
2019-07-31,399859.0,382474.06
2019-08-31,400303.0,382767.7
2019-09-30,400679.0,382864.1
2019-10-31,400727.0,382807.7
2019-11-30,401211.0,382719.62
2019-12-31,401360.0,382733.88
2020-01-31,401643.0,382832.0
2020-02-29,401345.0,382927.12
