,Real,Predicted
2017-03-31,217201.0,212204.03
2017-04-30,217956.0,213068.53
2017-05-31,218165.0,213930.61
2017-06-30,218425.0,214690.39
2017-07-31,220110.0,215062.22
2017-08-31,220922.0,215285.62
2017-09-30,222374.0,215751.62
2017-10-31,223485.0,216666.31
2017-11-30,226285.0,217311.39
2017-12-31,229404.0,218217.86
2018-01-31,231932.0,219271.89
2018-02-28,233583.0,220957.97
2018-03-31,233755.0,222567.47
2018-04-30,234408.0,223725.6
2018-05-31,236186.0,224352.88
2018-06-30,237959.00000000003,224570.06
2018-07-31,239021.0,225108.98
2018-08-31,238302.00000000003,225990.89
2018-09-30,237906.00000000003,226698.03
2018-10-31,238002.0,226937.08
2018-11-30,239041.00000000003,226651.7
2018-12-31,239212.0,226567.98
2019-01-31,240173.0,226744.11
2019-02-28,240304.99999999997,227136.34
2019-03-31,241551.0,227321.83
2019-04-30,242511.0,227686.55
2019-05-31,243820.00000000003,227917.7
2019-06-30,244882.0,228471.17
2019-07-31,245550.0,228962.7
2019-08-31,247770.0,229511.97
2019-09-30,249520.0,229974.11
2019-10-31,251164.0,230478.77
2019-11-30,251328.00000000003,231368.02
2019-12-31,251835.0,232051.84
2020-01-31,252042.99999999997,232543.19
2020-02-29,253308.0,232647.5
