,Real,Predicted
2017-03-31,48257.0,47050.01
2017-04-30,47379.0,47560.117
2017-05-31,46571.0,47620.168
2017-06-30,46154.0,47389.133
2017-07-31,46280.0,46722.715
2017-08-31,46948.0,46240.688
2017-09-30,47360.0,46136.76
2017-10-31,48023.0,46404.73
2017-11-30,47773.0,46887.973
2017-12-31,47956.0,47230.62
2018-01-31,47620.0,47498.586
2018-02-28,47949.0,47396.61
2018-03-31,47860.0,47427.79
2018-04-30,48283.0,47343.137
2018-05-31,48436.0,47513.47
2018-06-30,48372.0,47589.79
2018-07-31,48038.0,47820.53
2018-08-31,47881.0,47848.496
2018-09-30,48053.0,47723.047
2018-10-31,47946.0,47541.066
2018-11-30,47866.0,47500.492
2018-12-31,47494.0,47548.28
2019-01-31,47218.0,47445.17
2019-02-28,46628.0,47288.812
2019-03-31,46331.0,46987.254
2019-04-30,46288.0,46676.164
2019-05-31,46568.0,46313.758
2019-06-30,46867.0,46187.54
2019-07-31,47158.0,46266.113
2019-08-31,47232.0,46502.27
2019-09-30,47154.0,46726.29
2019-10-31,47065.0,46877.363
2019-11-30,47207.0,46884.77
2019-12-31,47455.0,46837.457
2020-01-31,47868.0,46853.664
2020-02-29,48396.0,47021.9
