,Real,Predicted
2017-03-31,48257.0,47320.812
2017-04-30,47379.0,47368.8
2017-05-31,46571.0,47037.016
2017-06-30,46154.0,46733.633
2017-07-31,46280.0,46578.82
2017-08-31,46948.0,46625.434
2017-09-30,47360.0,46874.75
2017-10-31,48023.0,47029.848
2017-11-30,47773.0,47280.363
2017-12-31,47956.0,47185.848
2018-01-31,47620.0,47255.035
2018-02-28,47949.0,47128.02
2018-03-31,47860.0,47252.387
2018-04-30,48283.0,47218.734
2018-05-31,48436.0,47378.62
2018-06-30,48372.0,47436.383
2018-07-31,48038.0,47412.227
2018-08-31,47881.0,47286.035
2018-09-30,48053.0,47226.676
2018-10-31,47946.0,47291.707
2018-11-30,47866.0,47251.254
2018-12-31,47494.0,47221.008
2019-01-31,47218.0,47080.42
2019-02-28,46628.0,46976.312
2019-03-31,46331.0,46754.906
2019-04-30,46288.0,46644.344
2019-05-31,46568.0,46628.4
2019-06-30,46867.0,46732.516
2019-07-31,47158.0,46844.355
2019-08-31,47232.0,46953.715
2019-09-30,47154.0,46981.586
2019-10-31,47065.0,46952.207
2019-11-30,47207.0,46918.72
2019-12-31,47455.0,46972.168
2020-01-31,47868.0,47065.7
2020-02-29,48396.0,47221.76
