,Real,Predicted
2017-04-30,127364.0,125118.44
2017-05-31,127581.0,125361.93
2017-06-30,128364.0,125625.74
2017-07-31,128586.0,125853.37
2017-08-31,128783.0,126037.84
2017-09-30,128688.0,126180.96
2017-10-31,128799.0,126337.336
2017-11-30,128896.0,126472.0
2017-12-31,127973.0,126603.77
2018-01-31,127274.0,126638.06
2018-02-28,126860.0,126618.77
2018-03-31,127154.0,126531.984
2018-04-30,127252.0,126418.7
2018-05-31,127102.0,126263.766
2018-06-30,126523.0,126072.41
2018-07-31,126021.0,125966.41
2018-08-31,125603.0,125916.03
2018-09-30,125738.0,125884.016
2018-10-31,126621.0,125786.91
2018-11-30,127948.0,125665.266
2018-12-31,129380.0,125580.27
2019-01-31,130612.0,125621.46
2019-02-28,131000.0,125815.766
2019-03-31,131566.0,126173.21
2019-04-30,132194.0,126635.45
2019-05-31,133513.0,127103.78
2019-06-30,134890.0,127517.8
2019-07-31,136406.0,127864.55
2019-08-31,137740.0,128175.46
2019-09-30,138733.0,128567.586
2019-10-31,139029.0,129022.61
2019-11-30,139074.0,129523.36
2019-12-31,139487.0,129965.32
2020-01-31,139996.0,130325.72
2020-02-29,141049.0,130578.54
