,Real,Predicted
2017-06-30,151416.0,152752.7
2017-07-31,152145.0,152933.58
2017-08-31,152700.0,153069.7
2017-09-30,153312.0,153173.44
2017-10-31,153467.0,153244.1
2017-11-30,153755.0,153286.98
2017-12-31,154714.0,153299.8
2018-01-31,155516.0,153296.98
2018-02-28,156263.0,153284.1
2018-03-31,157013.0,153264.62
2018-04-30,157959.0,153318.44
2018-05-31,158696.0,153461.88
2018-06-30,158433.0,153694.42
2018-07-31,158437.0,153947.97
2018-08-31,158201.0,154184.33
2018-09-30,158811.0,154406.1
2018-10-31,158997.0,154608.45
2018-11-30,159837.0,154810.27
2018-12-31,160127.0,155006.86
2019-01-31,160524.0,155173.14
2019-02-28,160885.0,155318.55
2019-03-31,161848.0,155446.14
2019-04-30,163242.0,155559.11
2019-05-31,164925.0,155655.25
2019-06-30,167262.0,155750.33
2019-07-31,168750.0,155888.22
2019-08-31,170607.0,156064.62
2019-09-30,171779.0,156288.6
2019-10-31,173569.0,156528.72
2019-11-30,174798.0,156796.27
2019-12-31,176226.0,157066.17
2020-01-31,177693.0,157352.8
2020-02-29,179245.0,157649.47
