,Real,Predicted
2017-04-30,217956.0,211263.95
2017-05-31,218165.0,211903.97
2017-06-30,218425.0,212592.34
2017-07-31,220110.0,213173.89
2017-08-31,220922.0,213700.05
2017-09-30,222374.0,214141.7
2017-10-31,223485.0,214445.25
2017-11-30,226285.0,214742.17
2017-12-31,229404.0,215188.64
2018-01-31,231932.0,215839.14
2018-02-28,233583.0,216450.6
2018-03-31,233755.0,217225.22
2018-04-30,234408.0,218072.66
2018-05-31,236186.0,219076.38
2018-06-30,237959.00000000003,219929.31
2018-07-31,239021.0,220527.61
2018-08-31,238302.00000000003,220908.98
2018-09-30,237906.00000000003,221167.97
2018-10-31,238002.0,221540.8
2018-11-30,239041.00000000003,221966.62
2018-12-31,239212.0,222247.55
2019-01-31,240173.0,222319.81
2019-02-28,240304.99999999997,222237.69
2019-03-31,241551.0,222271.42
2019-04-30,242511.0,222421.66
2019-05-31,243820.00000000003,222647.08
2019-06-30,244882.0,222815.03
2019-07-31,245550.0,223061.6
2019-08-31,247770.0,223284.2
2019-09-30,249520.0,223627.8
2019-10-31,251164.0,223953.52
2019-11-30,251328.00000000003,224308.4
2019-12-31,251835.0,224646.23
2020-01-31,252042.99999999997,225006.7
2020-02-29,253308.0,225456.48
