,Real,Predicted
2017-06-30,230348.0,224705.66
2017-07-31,231700.0,225954.14
2017-08-31,232839.0,227137.12
2017-09-30,233447.0,228216.72
2017-10-31,235069.0,229218.58
2017-11-30,236752.99999999997,230155.23
2017-12-31,238588.0,231029.17
2018-01-31,240220.99999999997,231819.56
2018-02-28,242244.0,232559.7
2018-03-31,244340.0,233271.95
2018-04-30,245929.0,233950.38
2018-05-31,247113.0,234583.03
2018-06-30,248302.99999999997,235176.62
2018-07-31,249971.0,235727.45
2018-08-31,251463.0,236269.84
2018-09-30,253546.00000000003,236813.0
2018-10-31,253588.99999999997,237381.61
2018-11-30,254232.00000000003,237920.22
2018-12-31,253946.0,238424.66
2019-01-31,255224.0,238882.36
2019-02-28,255850.00000000003,239305.53
2019-03-31,256549.0,239677.34
2019-04-30,256997.0,239996.17
2019-05-31,257273.0,240280.28
2019-06-30,257398.99999999997,240542.73
2019-07-31,257581.00000000003,240780.62
2019-08-31,257749.0,240975.55
2019-09-30,257763.99999999997,241132.1
2019-10-31,258746.0,241228.84
2019-11-30,259168.0,241338.19
2019-12-31,260002.00000000003,241439.39
2020-01-31,259770.99999999997,241564.7
2020-02-29,259853.0,241658.38
