,Real,Predicted
2017-06-30,115250.0,109859.14
2017-07-31,116299.00000000001,110653.3
2017-08-31,116994.00000000001,111357.75
2017-09-30,116922.0,111966.016
2017-10-31,117303.0,112483.85
2017-11-30,118188.00000000001,112910.26
2017-12-31,119815.0,113280.14
2018-01-31,121669.0,113596.79
2018-02-28,123658.0,113883.32
2018-03-31,125834.0,114207.16
2018-04-30,127699.0,114578.91
2018-05-31,128948.0,114993.66
2018-06-30,130498.00000000001,115394.484
2018-07-31,131946.0,115784.945
2018-08-31,133629.0,116180.695
2018-09-30,135412.0,116591.93
2018-10-31,135902.0,117040.336
2018-11-30,137320.0,117500.59
2018-12-31,138155.0,117952.55
2019-01-31,140689.0,118370.54
2019-02-28,142674.0,118753.945
2019-03-31,144425.0,119103.35
2019-04-30,145383.0,119418.555
2019-05-31,145899.0,119709.29
2019-06-30,146409.0,119990.08
2019-07-31,147353.0,120251.78
2019-08-31,148070.0,120496.266
2019-09-30,149061.0,120717.55
2019-10-31,150697.0,120914.36
2019-11-30,151290.0,121115.59
2019-12-31,151741.0,121301.46
2020-01-31,150601.0,121483.84
2020-02-29,150111.0,121627.086
