,Real,Predicted
2017-03-31,224403.0,224409.47
2017-04-30,226437.0,225895.5
2017-05-31,228343.0,227258.1
2017-06-30,230348.0,228735.69
2017-07-31,231700.0,230282.12
2017-08-31,232839.0,231708.81
2017-09-30,233447.0,232995.73
2017-10-31,235069.0,233884.97
2017-11-30,236752.99999999997,234615.72
2017-12-31,238588.0,235306.05
2018-01-31,240220.99999999997,236445.55
2018-02-28,242244.0,237602.16
2018-03-31,244340.0,238775.8
2018-04-30,245929.0,239909.11
2018-05-31,247113.0,241156.61
2018-06-30,248302.99999999997,242296.42
2018-07-31,249971.0,243150.17
2018-08-31,251463.0,243855.52
2018-09-30,253546.00000000003,244615.84
2018-10-31,253588.99999999997,245530.31
2018-11-30,254232.00000000003,246369.48
2018-12-31,253946.0,247132.38
2019-01-31,255224.0,247227.02
2019-02-28,255850.00000000003,247456.39
2019-03-31,256549.0,247556.62
2019-04-30,256997.0,248104.97
2019-05-31,257273.0,248426.92
2019-06-30,257398.99999999997,248731.34
2019-07-31,257581.00000000003,248921.98
2019-08-31,257749.0,249036.66
2019-09-30,257763.99999999997,249108.03
2019-10-31,258746.0,249190.88
2019-11-30,259168.0,249281.1
2019-12-31,260002.00000000003,249426.95
2020-01-31,259770.99999999997,249830.1
2020-02-29,259853.0,250065.36
