,Real,Predicted
2017-03-31,98427.0,98631.21
2017-04-30,99182.0,99979.086
2017-05-31,99644.0,101416.62
2017-06-30,100124.0,102559.76
2017-07-31,100992.0,103246.39
2017-08-31,102033.0,103779.45
2017-09-30,103303.0,104450.16
2017-10-31,104270.0,105416.086
2017-11-30,105285.00000000001,106494.83
2017-12-31,106236.00000000001,107590.586
2018-01-31,107090.0,108484.75
2018-02-28,107166.0,109353.234
2018-03-31,107129.0,110083.08
2018-04-30,107842.0,110552.02
2018-05-31,109080.00000000001,110630.92
2018-06-30,110111.0,110859.36
2018-07-31,110690.99999999999,111571.24
2018-08-31,111418.0,112446.72
2018-09-30,112360.0,113107.37
2018-10-31,112773.00000000001,113579.31
2018-11-30,113512.00000000001,114121.22
2018-12-31,113973.0,114661.78
2019-01-31,115362.00000000001,115003.14
2019-02-28,116549.99999999999,115471.76
2019-03-31,118144.99999999999,115961.0
2019-04-30,118932.0,116794.445
2019-05-31,119625.00000000001,117542.24
2019-06-30,120236.00000000001,118288.516
2019-07-31,121175.99999999999,118697.055
2019-08-31,121916.00000000001,119061.88
2019-09-30,122386.0,119426.02
2019-10-31,123370.0,119858.555
2019-11-30,124026.0,120195.375
2019-12-31,124762.0,120488.414
2020-01-31,124743.00000000001,120902.42
2020-02-29,125185.00000000001,121191.19
