,Real,Predicted
2017-06-30,325962.0,310479.6
2017-07-31,327367.0,311802.94
2017-08-31,327914.0,313067.75
2017-09-30,328345.0,314215.1
2017-10-31,329842.0,315267.62
2017-11-30,331446.0,316235.22
2017-12-31,332701.0,317153.2
2018-01-31,333778.0,317997.16
2018-02-28,335545.0,318800.84
2018-03-31,337359.0,319587.34
2018-04-30,338249.0,320323.4
2018-05-31,337952.0,320981.47
2018-06-30,337938.0,321542.94
2018-07-31,337947.0,322022.8
2018-08-31,338889.0,322453.25
2018-09-30,340104.0,322882.5
2018-10-31,340142.0,323322.8
2018-11-30,339994.0,323716.16
2018-12-31,339350.0,324052.44
2019-01-31,340253.0,324340.47
2019-02-28,340930.0,324594.6
2019-03-31,341227.0,324782.97
2019-04-30,341164.0,324900.97
2019-05-31,341326.0,324987.8
2019-06-30,341387.0,325099.72
2019-07-31,342077.0,325222.94
2019-08-31,342217.0,325361.12
2019-09-30,342252.0,325468.4
2019-10-31,342601.0,325527.97
2019-11-30,343097.0,325594.84
2019-12-31,343978.0,325680.88
2020-01-31,343843.0,325816.06
2020-02-29,343588.0,325924.44
