,Real,Predicted
2017-03-31,96088.0,94081.97
2017-04-30,97061.0,95231.375
2017-05-31,97707.0,96652.82
2017-06-30,98563.0,97868.59
2017-07-31,99427.0,98642.37
2017-08-31,100853.0,99291.91
2017-09-30,102400.0,100084.29
2017-10-31,104271.0,101012.95
2017-11-30,105809.0,102225.9
2017-12-31,107214.0,103485.85
2018-01-31,108034.0,104737.65
2018-02-28,108245.0,105724.52
2018-03-31,108172.0,106465.8
2018-04-30,108939.0,106824.38
2018-05-31,109710.0,106936.04
2018-06-30,110854.0,107096.23
2018-07-31,111690.0,107591.984
2018-08-31,112816.0,108125.05
2018-09-30,113516.99999999999,108735.69
2018-10-31,114047.0,109246.59
2018-11-30,114768.00000000001,109764.57
2018-12-31,115609.99999999999,110110.11
2019-01-31,117061.0,110426.37
2019-02-28,118575.0,110837.36
2019-03-31,119949.00000000001,111359.33
2019-04-30,120563.99999999999,112042.484
2019-05-31,121179.0,112668.35
2019-06-30,121454.00000000001,113139.805
2019-07-31,122133.0,113384.86
2019-08-31,122353.0,113598.98
2019-09-30,122724.0,113753.14
2019-10-31,123072.0,113962.484
2019-11-30,123428.0,114068.51
2019-12-31,123697.99999999999,114209.09
2020-01-31,123596.0,114340.79
2020-02-29,123556.00000000001,114453.91
