,Real,Predicted
2017-03-31,51379.0,53718.207
2017-04-30,51538.99999999999,53867.582
2017-05-31,51795.00000000001,53907.33
2017-06-30,52362.0,53971.176
2017-07-31,53325.0,54113.586
2017-08-31,53886.0,54358.156
2017-09-30,54030.0,54501.85
2017-10-31,54185.0,54538.844
2017-11-30,54683.99999999999,54578.72
2017-12-31,55775.00000000001,54707.32
2018-01-31,56795.0,54989.316
2018-02-28,57610.0,55252.945
2018-03-31,57690.0,55462.805
2018-04-30,57756.0,55483.344
2018-05-31,57902.0,55500.277
2018-06-30,58377.0,55537.71
2018-07-31,58525.99999999999,55659.15
2018-08-31,58138.0,55697.125
2018-09-30,57561.0,55598.117
2018-10-31,56690.00000000001,55450.22
2018-11-30,56516.99999999999,55225.84
2018-12-31,56187.0,55181.16
2019-01-31,56366.0,55095.87
2019-02-28,56611.0,55142.145
2019-03-31,57588.0,55205.438
2019-04-30,58191.0,55457.156
2019-05-31,58689.00000000001,55611.664
2019-06-30,58524.0,55738.6
2019-07-31,58922.99999999999,55696.617
2019-08-31,59930.99999999999,55798.004
2019-09-30,61283.0,56051.81
2019-10-31,62953.0,56385.88
2019-11-30,64099.0,56786.22
2019-12-31,65353.0,57051.875
2020-01-31,66316.0,57333.293
2020-02-29,67465.0,57542.48
