,Real,Predicted
2017-03-31,130046.99999999999,116897.65
2017-04-30,130821.0,117108.37
2017-05-31,131921.0,117389.016
2017-06-30,132694.0,117787.54
2017-07-31,133341.0,118067.19
2017-08-31,133881.0,118300.9
2017-09-30,134177.0,118495.65
2017-10-31,134628.0,118602.28
2017-11-30,135063.0,118764.555
2017-12-31,135905.0,118920.83
2018-01-31,136804.0,119222.58
2018-02-28,138116.0,119543.56
2018-03-31,139193.0,120009.46
2018-04-30,140318.0,120389.35
2018-05-31,141482.0,120783.43
2018-06-30,142804.0,121187.95
2018-07-31,143914.0,121643.086
2018-08-31,144903.0,122021.44
2018-09-30,145884.0,122355.445
2018-10-31,146917.0,122683.73
2018-11-30,147761.0,123026.04
2018-12-31,148519.0,123303.06
2019-01-31,149218.0,123549.76
2019-02-28,150340.0,123775.46
2019-03-31,151387.0,124134.05
2019-04-30,151906.0,124464.48
2019-05-31,152016.0,124626.734
2019-06-30,152161.0,124661.01
2019-07-31,152755.0,124706.09
2019-08-31,153490.0,124889.98
2019-09-30,154477.0,125115.62
2019-10-31,155339.0,125415.3
2019-11-30,156365.0,125673.88
2019-12-31,157161.0,125977.805
2020-01-31,158018.0,126210.68
2020-02-29,158518.0,126458.54
