,Real,Predicted
2017-03-31,101514.0,96347.65
2017-04-30,102497.0,97263.02
2017-05-31,103882.0,98068.15
2017-06-30,105288.0,98842.13
2017-07-31,106640.0,99655.04
2017-08-31,107756.0,100617.49
2017-09-30,108093.0,101537.055
2017-10-31,108400.0,102316.96
2017-11-30,108824.0,102840.34
2017-12-31,110093.0,103055.49
2018-01-31,111688.0,103330.445
2018-02-28,113662.0,103818.586
2018-03-31,115603.0,104690.12
2018-04-30,117255.0,105712.22
2018-05-31,118321.0,106806.516
2018-06-30,119430.0,107772.76
2018-07-31,120586.0,108526.54
2018-08-31,121314.0,109080.25
2018-09-30,122510.0,109621.41
2018-10-31,121983.0,110126.82
2018-11-30,121634.0,110481.66
2018-12-31,120769.0,110754.03
2019-01-31,121825.0,110515.27
2019-02-28,123232.0,110341.82
2019-03-31,124713.0,110280.79
2019-04-30,125438.99999999999,110840.14
2019-05-31,126060.0,111464.125
2019-06-30,126448.0,111995.91
2019-07-31,127201.0,112285.99
2019-08-31,128243.0,112529.91
2019-09-30,129296.0,112760.19
2019-10-31,131491.0,113116.99
2019-11-30,133499.0,113582.39
2019-12-31,135324.0,114150.6
2020-01-31,135456.0,114952.09
2020-02-29,135102.0,115605.83
