,Real,Predicted
2017-04-30,112207.0,118623.414
2017-05-31,113747.00000000001,119424.85
2017-06-30,115250.0,120070.72
2017-07-31,116299.00000000001,120464.484
2017-08-31,116994.00000000001,120618.27
2017-09-30,116922.0,120868.52
2017-10-31,117303.0,121297.34
2017-11-30,118188.00000000001,121910.94
2017-12-31,119815.0,122388.35
2018-01-31,121669.0,122701.85
2018-02-28,123658.0,122921.26
2018-03-31,125834.0,123127.31
2018-04-30,127699.0,123524.92
2018-05-31,128948.0,124089.19
2018-06-30,130498.00000000001,124766.14
2018-07-31,131946.0,125442.39
2018-08-31,133629.0,126082.93
2018-09-30,135412.0,126660.46
2018-10-31,135902.0,127131.88
2018-11-30,137320.0,127526.18
2018-12-31,138155.0,127933.09
2019-01-31,140689.0,128312.125
2019-02-28,142674.0,128677.695
2019-03-31,144425.0,128989.15
2019-04-30,145383.0,129220.445
2019-05-31,145899.0,129539.82
2019-06-30,146409.0,129860.92
2019-07-31,147353.0,130269.24
2019-08-31,148070.0,130572.516
2019-09-30,149061.0,130796.03
2019-10-31,150697.0,130931.73
2019-11-30,151290.0,131040.33
2019-12-31,151741.0,131165.31
2020-01-31,150601.0,131318.3
2020-02-29,150111.0,131460.38
