,Real,Predicted
2017-03-31,65170.0,58579.715
2017-04-30,64898.0,58627.652
2017-05-31,64957.99999999999,58533.805
2017-06-30,64974.00000000001,58554.523
2017-07-31,65363.0,58560.043
2017-08-31,65729.0,58694.125
2017-09-30,65705.0,58819.902
2017-10-31,65345.99999999999,58811.668
2017-11-30,65044.00000000001,58688.277
2017-12-31,65610.0,58584.2
2018-01-31,66193.0,58779.05
2018-02-28,67002.0,58978.742
2018-03-31,67444.0,59253.785
2018-04-30,68206.0,59402.88
2018-05-31,68832.0,59657.72
2018-06-30,69231.0,59864.77
2018-07-31,69402.0,59995.562
2018-08-31,69656.0,60051.33
2018-09-30,69972.0,60133.82
2018-10-31,70720.0,60235.883
2018-11-30,71104.0,60474.84
2018-12-31,71398.0,60596.027
2019-01-31,71537.0,60688.1
2019-02-28,72160.0,60731.42
2019-03-31,73132.0,60923.81
2019-04-30,73469.0,61218.11
2019-05-31,73586.0,61318.43
2019-06-30,73906.0,61353.05
2019-07-31,74562.0,61447.164
2019-08-31,75147.0,61637.53
2019-09-30,76023.0,61804.336
2019-10-31,76737.0,62048.83
2019-11-30,77658.0,62243.38
2019-12-31,78152.0,62488.023
2020-01-31,78765.0,62616.32
2020-02-29,79073.0,62772.68
