,Real,Predicted
2017-04-30,152546.0,155258.16
2017-05-31,151354.0,155660.66
2017-06-30,151416.0,155879.06
2017-07-31,152145.0,155904.12
2017-08-31,152700.0,155680.73
2017-09-30,153312.0,155148.53
2017-10-31,153467.0,154751.38
2017-11-30,153755.0,154656.22
2017-12-31,154714.0,154959.8
2018-01-31,155516.0,155372.6
2018-02-28,156263.0,155724.92
2018-03-31,157013.0,156063.89
2018-04-30,157959.0,156383.4
2018-05-31,158696.0,156821.22
2018-06-30,158433.0,157362.7
2018-07-31,158437.0,157832.92
2018-08-31,158201.0,158251.81
2018-09-30,158811.0,158607.95
2018-10-31,158997.0,158882.02
2018-11-30,159837.0,158996.73
2018-12-31,160127.0,158978.25
2019-01-31,160524.0,159048.75
2019-02-28,160885.0,159176.81
2019-03-31,161848.0,159436.88
2019-04-30,163242.0,159664.48
2019-05-31,164925.0,159962.66
2019-06-30,167262.0,160212.06
2019-07-31,168750.0,160554.52
2019-08-31,170607.0,161003.4
2019-09-30,171779.0,161606.27
2019-10-31,173569.0,162273.62
2019-11-30,174798.0,162947.06
2019-12-31,176226.0,163579.94
2020-01-31,177693.0,164065.14
2020-02-29,179245.0,164523.73
