,Real,Predicted
2017-03-31,101514.0,81249.92
2017-04-30,102497.0,81495.35
2017-05-31,103882.0,81724.78
2017-06-30,105288.0,82049.34
2017-07-31,106640.0,82380.15
2017-08-31,107756.0,82699.21
2017-09-30,108093.0,82963.1
2017-10-31,108400.0,83042.86
2017-11-30,108824.0,83115.53
2017-12-31,110093.0,83215.92
2018-01-31,111688.0,83516.51
2018-02-28,113662.0,83894.28
2018-03-31,115603.0,84361.17
2018-04-30,117255.0,84818.88
2018-05-31,118321.0,85206.85
2018-06-30,119430.0,85456.22
2018-07-31,120586.0,85714.695
2018-08-31,121314.0,85982.98
2018-09-30,122510.0,86151.27
2018-10-31,121983.0,86426.56
2018-11-30,121634.0,86305.45
2018-12-31,120769.0,86225.08
2019-01-31,121825.0,86025.336
2019-02-28,123232.0,86269.08
2019-03-31,124713.0,86591.984
2019-04-30,125438.99999999999,86929.38
2019-05-31,126060.0,87093.78
2019-06-30,126448.0,87233.86
2019-07-31,127201.0,87321.11
2019-08-31,128243.0,87489.86
2019-09-30,129296.0,87722.05
2019-10-31,131491.0,87955.06
2019-11-30,133499.0,88435.27
2019-12-31,135324.0,88867.72
2020-01-31,135456.0,89254.77
2020-02-29,135102.0,89282.55
