,Real,Predicted
2017-06-30,64974.00000000001,66384.42
2017-07-31,65363.0,66797.69
2017-08-31,65729.0,67162.805
2017-09-30,65705.0,67476.71
2017-10-31,65345.99999999999,67790.875
2017-11-30,65044.00000000001,68094.27
2017-12-31,65610.0,68340.766
2018-01-31,66193.0,68507.516
2018-02-28,67002.0,68583.1
2018-03-31,67444.0,68655.67
2018-04-30,68206.0,68742.58
2018-05-31,68832.0,68889.83
2018-06-30,69231.0,69068.88
2018-07-31,69402.0,69281.0
2018-08-31,69656.0,69488.125
2018-09-30,69972.0,69690.09
2018-10-31,70720.0,69918.25
2018-11-30,71104.0,70205.14
2018-12-31,71398.0,70538.914
2019-01-31,71537.0,70846.984
2019-02-28,72160.0,71126.48
2019-03-31,73132.0,71369.07
2019-04-30,73469.0,71609.84
2019-05-31,73586.0,71819.52
2019-06-30,73906.0,72004.31
2019-07-31,74562.0,72180.664
2019-08-31,75147.0,72367.72
2019-09-30,76023.0,72560.13
2019-10-31,76737.0,72759.46
2019-11-30,77658.0,72938.81
2019-12-31,78152.0,73122.41
2020-01-31,78765.0,73309.97
2020-02-29,79073.0,73511.984
