,Real,Predicted
2017-03-31,62381.00000000001,57085.773
2017-04-30,62590.0,57105.48
2017-05-31,62939.0,57110.6
2017-06-30,63462.99999999999,57119.168
2017-07-31,64315.99999999999,57132.066
2017-08-31,64883.00000000001,57153.14
2017-09-30,65120.00000000001,57167.184
2017-10-31,65284.0,57173.055
2017-11-30,66036.0,57177.117
2017-12-31,67017.0,57195.766
2018-01-31,67901.0,57220.047
2018-02-28,68196.0,57241.867
2018-03-31,68182.0,57249.13
2018-04-30,68449.0,57248.78
2018-05-31,68835.0,57255.34
2018-06-30,69550.0,57264.8
2018-07-31,70066.0,57282.246
2018-08-31,70467.0,57294.76
2018-09-30,70712.0,57304.453
2018-10-31,70810.0,57310.348
2018-11-30,71672.0,57312.7
2018-12-31,72600.0,57333.28
2019-01-31,73423.0,57355.168
2019-02-28,73853.0,57374.324
2019-03-31,74612.0,57384.23
2019-04-30,75016.0,57401.535
2019-05-31,75236.0,57410.645
2019-06-30,75069.0,57415.58
2019-07-31,75339.0,57411.832
2019-08-31,75807.0,57417.88
2019-09-30,76493.0,57428.277
2019-10-31,77345.0,57443.344
2019-11-30,77379.0,57461.75
2019-12-31,77376.0,57462.477
2020-01-31,77484.0,57462.41
2020-02-29,78275.0,57464.715
