,Real,Predicted
2017-03-31,131363.0,128790.92
2017-04-30,132165.0,129103.79
2017-05-31,132957.0,129477.85
2017-06-30,133499.0,129958.41
2017-07-31,133957.0,130429.53
2017-08-31,134356.0,130864.62
2017-09-30,134385.0,131197.11
2017-10-31,134362.0,131461.14
2017-11-30,134310.0,131619.86
2017-12-31,133671.0,131622.03
2018-01-31,132734.0,131551.39
2018-02-28,132141.0,131315.06
2018-03-31,131571.0,130821.49
2018-04-30,131082.0,130315.36
2018-05-31,130249.0,129964.72
2018-06-30,129572.0,129633.836
2018-07-31,129327.00000000001,129303.57
2018-08-31,129290.0,128961.34
2018-09-30,129693.0,128758.83
2018-10-31,130909.0,128715.805
2018-11-30,132458.0,128822.836
2018-12-31,134067.0,129198.27
2019-01-31,134920.0,129945.05
2019-02-28,135151.0,130873.445
2019-03-31,135315.0,131684.28
2019-04-30,135799.0,132078.66
2019-05-31,136764.0,132239.5
2019-06-30,137924.0,132473.47
2019-07-31,138605.0,132932.81
2019-08-31,139082.0,133559.52
2019-09-30,139276.0,134126.47
2019-10-31,138797.0,134452.38
2019-11-30,138137.0,134621.66
2019-12-31,137682.0,134576.42
2020-01-31,137900.0,134277.67
2020-02-29,138394.0,133976.56
