,Real,Predicted
2017-06-30,96041.0,86883.12
2017-07-31,97961.0,87617.78
2017-08-31,101225.0,88357.08
2017-09-30,105035.0,89080.35
2017-10-31,108471.99999999999,89828.05
2017-11-30,110607.0,90568.03
2017-12-31,112277.0,91300.31
2018-01-31,113201.00000000001,91990.49
2018-02-28,113805.0,92626.88
2018-03-31,115032.0,93203.266
2018-04-30,117332.0,93736.164
2018-05-31,121101.0,94243.82
2018-06-30,123042.00000000001,94731.59
2018-07-31,125666.00000000001,95169.26
2018-08-31,126905.0,95558.31
2018-09-30,127756.0,95877.06
2018-10-31,127508.99999999999,96127.12
2018-11-30,128796.00000000001,96326.85
2018-12-31,129868.0,96506.65
2019-01-31,131540.0,96677.03
2019-02-28,133202.0,96849.125
2019-03-31,135765.0,97023.44
2019-04-30,136929.0,97187.52
2019-05-31,136798.0,97326.45
2019-06-30,137007.0,97425.734
2019-07-31,137250.0,97509.48
2019-08-31,137631.0,97572.37
2019-09-30,138154.0,97631.75
2019-10-31,139561.0,97692.805
2019-11-30,140426.0,97765.38
2019-12-31,141465.0,97832.88
2020-01-31,142242.0,97896.02
2020-02-29,143074.0,97948.05
