,Real,Predicted
2017-03-31,238639.0,218577.33
2017-04-30,238495.0,219040.22
2017-05-31,239678.0,218966.0
2017-06-30,240738.99999999997,219574.84
2017-07-31,243056.0,220118.9
2017-08-31,245060.0,221299.52
2017-09-30,247289.0,222311.23
2017-10-31,249227.0,223424.92
2017-11-30,250143.0,224382.22
2017-12-31,250886.0,224830.88
2018-01-31,250970.0,225192.94
2018-02-28,252998.0,225233.77
2018-03-31,255137.0,226212.55
2018-04-30,258480.99999999997,227230.11
2018-05-31,261023.0,228788.56
2018-06-30,262552.0,229945.53
2018-07-31,262987.0,230629.42
2018-08-31,262969.0,230822.33
2018-09-30,262725.0,230814.36
2018-10-31,261883.0,230706.25
2018-11-30,260871.99999999997,230331.33
2018-12-31,260804.00000000003,229877.5
2019-01-31,261806.0,229846.83
2019-02-28,262094.00000000003,230296.89
2019-03-31,262186.0,230425.53
2019-04-30,261603.0,230466.56
2019-05-31,260892.00000000003,230206.03
2019-06-30,260676.0,229886.53
2019-07-31,260778.0,229789.05
2019-08-31,261140.0,229835.1
2019-09-30,261586.0,229998.19
2019-10-31,262559.0,230198.42
2019-11-30,263869.0,230632.55
2019-12-31,264457.0,231211.12
2020-01-31,264356.0,231468.61
2020-02-29,264264.0,231424.48
