,Real,Predicted
2017-03-31,168218.0,162942.94
2017-04-30,169053.0,163995.33
2017-05-31,170885.0,164437.39
2017-06-30,172300.0,165096.77
2017-07-31,173234.0,165934.52
2017-08-31,173998.0,167123.44
2017-09-30,174372.0,167993.56
2017-10-31,175442.0,168580.98
2017-11-30,176984.0,169039.95
2017-12-31,179041.0,169460.23
2018-01-31,181218.0,170283.48
2018-02-28,183427.0,171380.56
2018-03-31,185764.0,172678.75
2018-04-30,187818.0,173986.7
2018-05-31,189741.0,175268.25
2018-06-30,191990.0,176507.27
2018-07-31,194352.0,177585.9
2018-08-31,196678.0,178622.47
2018-09-30,199330.0,179747.06
2018-10-31,200535.0,180866.84
2018-11-30,202466.0,181940.02
2018-12-31,203671.0,182939.47
2019-01-31,206029.0,183521.5
2019-02-28,207499.0,184254.83
2019-03-31,208774.0,184846.33
2019-04-30,209785.0,185671.77
2019-05-31,210491.0,186205.05
2019-06-30,210981.0,186648.27
2019-07-31,211697.0,186985.47
2019-08-31,212260.0,187221.75
2019-09-30,212838.0,187413.92
2019-10-31,214098.0,187652.39
2019-11-30,214480.0,187856.02
2019-12-31,214960.0,188103.2
2020-01-31,214439.0,188459.03
2020-02-29,214783.0,188585.81
