,Real,Predicted
2017-04-30,97511.0,96982.25
2017-05-31,97738.0,97215.51
2017-06-30,97789.0,97558.69
2017-07-31,97965.0,97818.266
2017-08-31,98072.0,97941.336
2017-09-30,98264.0,98027.45
2017-10-31,98260.99999999999,98095.6
2017-11-30,98299.99999999999,98166.914
2017-12-31,98429.0,98214.02
2018-01-31,98793.0,98276.56
2018-02-28,99232.0,98326.02
2018-03-31,99434.0,98377.76
2018-04-30,99702.0,98411.67
2018-05-31,100296.0,98479.48
2018-06-30,100960.0,98590.836
2018-07-31,101299.0,98744.67
2018-08-31,101623.00000000001,98896.55
2018-09-30,101855.0,99027.93
2018-10-31,102558.99999999999,99198.31
2018-11-30,102767.0,99409.164
2018-12-31,103192.00000000001,99593.87
2019-01-31,103436.99999999999,99720.57
2019-02-28,104090.0,99847.8
2019-03-31,104592.0,99982.39
2019-04-30,104750.99999999999,100152.875
2019-05-31,104701.0,100260.73
2019-06-30,104701.0,100395.71
2019-07-31,104937.0,100520.234
2019-08-31,105155.0,100670.664
2019-09-30,105502.0,100760.13
2019-10-31,105618.0,100787.375
2019-11-30,106083.0,100799.13
2019-12-31,106186.00000000001,100838.66
2020-01-31,106299.0,100914.414
2020-02-29,106161.0,100991.234
