,Real,Predicted
2017-06-30,221685.0,214777.89
2017-07-31,221985.00000000003,214898.52
2017-08-31,222092.0,215015.42
2017-09-30,222181.0,215114.1
2017-10-31,222476.0,215210.84
2017-11-30,222853.0,215305.08
2017-12-31,223174.00000000003,215406.22
2018-01-31,223367.0,215488.97
2018-02-28,223859.0,215551.42
2018-03-31,224291.0,215611.69
2018-04-30,224835.99999999997,215670.77
2018-05-31,225774.0,215725.4
2018-06-30,226676.0,215764.16
2018-07-31,227410.0,215799.86
2018-08-31,227836.0,215836.73
2018-09-30,228669.0,215881.28
2018-10-31,229649.0,215933.89
2018-11-30,230337.0,215990.25
2018-12-31,230931.0,216049.77
2019-01-31,231544.0,216114.58
2019-02-28,232839.0,216188.05
2019-03-31,233783.0,216262.28
2019-04-30,234013.0,216340.16
2019-05-31,233563.0,216420.28
2019-06-30,233451.99999999997,216494.56
2019-07-31,233793.0,216562.17
2019-08-31,234391.0,216625.52
2019-09-30,234813.0,216690.45
2019-10-31,235069.0,216749.45
2019-11-30,235603.99999999997,216799.44
2019-12-31,236122.00000000003,216844.5
2020-01-31,236717.0,216885.78
2020-02-29,236815.0,216922.22
