,Real,Predicted
2017-03-31,229995.99999999997,228627.6
2017-04-30,229748.99999999997,228545.86
2017-05-31,229852.99999999997,228464.14
2017-06-30,229668.0,228429.11
2017-07-31,229645.0,228334.53
2017-08-31,229400.0,228343.44
2017-09-30,229056.0,228248.53
2017-10-31,229204.0,228176.44
2017-11-30,229723.0,228012.5
2017-12-31,230631.0,227916.11
2018-01-31,231490.0,228120.78
2018-02-28,232507.00000000003,228549.25
2018-03-31,233567.0,229126.78
2018-04-30,234632.0,229696.22
2018-05-31,235515.0,230317.25
2018-06-30,236692.00000000003,230928.0
2018-07-31,237843.0,231502.72
2018-08-31,238991.99999999997,232034.39
2018-09-30,239437.0,232647.1
2018-10-31,239757.0,233207.86
2018-11-30,240380.99999999997,233656.61
2018-12-31,241356.0,233858.97
2019-01-31,241717.99999999997,234064.7
2019-02-28,242044.99999999997,234389.17
2019-03-31,242634.0,234742.67
2019-04-30,243625.99999999997,234904.9
2019-05-31,244209.0,235093.12
2019-06-30,244255.00000000003,235390.31
2019-07-31,244479.99999999997,235742.42
2019-08-31,244987.00000000003,235918.89
2019-09-30,245967.0,235965.8
2019-10-31,246903.00000000003,236101.19
2019-11-30,247455.0,236358.62
2019-12-31,247581.00000000003,236726.25
2020-01-31,248035.00000000003,237028.84
2020-02-29,248427.00000000003,237192.73
