,Real,Predicted
2017-03-31,224270.0,215784.64
2017-04-30,225248.0,216500.77
2017-05-31,226238.0,217303.45
2017-06-30,227357.0,218011.45
2017-07-31,228593.0,218654.08
2017-08-31,229463.0,219318.53
2017-09-30,230130.0,220016.23
2017-10-31,230505.0,220665.34
2017-11-30,231111.0,221118.03
2017-12-31,231675.0,221454.53
2018-01-31,232971.0,221719.9
2018-02-28,234263.0,222094.83
2018-03-31,235515.0,222566.94
2018-04-30,235990.0,223273.84
2018-05-31,236487.0,223917.34
2018-06-30,237118.0,224418.98
2018-07-31,238158.0,224673.28
2018-08-31,239062.0,224969.39
2018-09-30,239568.0,225354.81
2018-10-31,239504.0,225822.92
2018-11-30,239535.0,226163.39
2018-12-31,239538.0,226308.2
2019-01-31,239708.0,226293.3
2019-02-28,239592.0,226310.19
2019-03-31,239876.0,226328.94
2019-04-30,240813.0,226376.25
2019-05-31,241663.0,226418.7
2019-06-30,242356.0,226661.9
2019-07-31,242470.0,227074.78
2019-08-31,242728.0,227412.62
2019-09-30,243203.0,227634.6
2019-10-31,244080.0,227717.53
2019-11-30,244699.0,227882.75
2019-12-31,245233.0,228145.77
2020-01-31,245169.0,228481.6
2020-02-29,245160.0,228710.61
