,Real,Predicted
2017-04-30,604805.0,591354.25
2017-05-31,607769.0,592239.4
2017-06-30,609765.0,593118.4
2017-07-31,610727.0,593670.4
2017-08-31,610290.0,594148.44
2017-09-30,609979.0,594890.94
2017-10-31,610790.0,595791.06
2017-11-30,613338.0,596573.56
2017-12-31,616504.0,597008.75
2018-01-31,619270.0,597285.3
2018-02-28,621473.0,597631.9
2018-03-31,622575.0,598334.25
2018-04-30,623822.0,599403.75
2018-05-31,624012.0,600659.1
2018-06-30,625298.0,601790.4
2018-07-31,627250.0,602659.0
2018-08-31,629682.0,603302.5
2018-09-30,633436.0,603810.9
2018-10-31,634809.0,604388.75
2018-11-30,637351.0,605053.06
2018-12-31,637377.0,605983.3
2019-01-31,639641.0,607018.5
2019-02-28,642203.0,608047.75
2019-03-31,647171.0,608996.56
2019-04-30,649001.0,609713.44
2019-05-31,650664.0,610538.7
2019-06-30,651076.0,611332.56
2019-07-31,653594.0,612410.94
2019-08-31,656345.0,613475.5
2019-09-30,658557.0,614473.75
2019-10-31,662236.0,615096.7
2019-11-30,664398.0,615734.5
2019-12-31,668111.0,616437.4
2020-01-31,670867.0,617380.5
2020-02-29,674438.0,618340.44
