,Real,Predicted
2017-06-30,118687.0,117161.1
2017-07-31,120321.99999999999,117459.27
2017-08-31,122064.00000000001,117758.92
2017-09-30,122985.0,118077.66
2017-10-31,123534.0,118387.38
2017-11-30,123878.0,118676.984
2017-12-31,124952.0,118957.945
2018-01-31,126105.0,119262.266
2018-02-28,126746.0,119604.04
2018-03-31,127455.0,119947.695
2018-04-30,127687.0,120321.35
2018-05-31,128206.0,120724.734
2018-06-30,128482.0,121148.13
2018-07-31,128146.0,121537.24
2018-08-31,128009.0,121850.625
2018-09-30,127735.0,122087.71
2018-10-31,127903.0,122284.72
2018-11-30,128601.0,122458.78
2018-12-31,128888.00000000001,122621.45
2019-01-31,129285.0,122745.41
2019-02-28,129402.0,122831.695
2019-03-31,129934.00000000001,122900.41
2019-04-30,130928.99999999999,122952.02
2019-05-31,131370.0,123008.34
2019-06-30,131841.0,123059.28
2019-07-31,132320.0,123114.734
2019-08-31,132569.0,123196.8
2019-09-30,133194.0,123297.03
2019-10-31,133599.0,123420.4
2019-11-30,133697.0,123549.87
2019-12-31,133814.0,123665.98
2020-01-31,133811.0,123781.32
2020-02-29,134118.0,123890.92
