,Real,Predicted
2017-06-30,229635.0,226303.16
2017-07-31,230043.00000000003,226795.34
2017-08-31,230839.0,227249.83
2017-09-30,231834.0,227724.1
2017-10-31,232902.0,228221.42
2017-11-30,234027.0,228720.48
2017-12-31,235156.0,229231.14
2018-01-31,235332.0,229723.47
2018-02-28,235043.0,230172.42
2018-03-31,234814.0,230528.0
2018-04-30,235848.0,230795.45
2018-05-31,237005.0,231028.38
2018-06-30,238265.0,231273.72
2018-07-31,239163.0,231552.78
2018-08-31,240094.0,231839.58
2018-09-30,240852.0,232113.1
2018-10-31,241032.0,232363.6
2018-11-30,241528.0,232586.98
2018-12-31,241671.0,232781.14
2019-01-31,243133.0,232946.44
2019-02-28,244135.0,233133.02
2019-03-31,245683.0,233364.16
2019-04-30,245905.0,233636.73
2019-05-31,246544.00000000003,233890.2
2019-06-30,246865.0,234118.55
2019-07-31,247512.0,234317.17
2019-08-31,248051.0,234501.86
2019-09-30,248583.0,234671.77
2019-10-31,249442.0,234834.08
2019-11-30,250020.0,235012.89
2019-12-31,250746.99999999997,235194.92
2020-01-31,250791.0,235393.25
2020-02-29,251210.0,235556.31
