,Real,Predicted
2017-06-30,314568.0,324812.94
2017-07-31,314602.0,325318.72
2017-08-31,315359.0,325764.2
2017-09-30,316362.0,326233.4
2017-10-31,317710.0,326727.78
2017-11-30,318872.0,327241.8
2017-12-31,320168.0,327770.2
2018-01-31,320090.0,328288.06
2018-02-28,319607.0,328749.6
2018-03-31,319089.0,329102.4
2018-04-30,320332.0,329354.9
2018-05-31,321616.0,329592.53
2018-06-30,323093.0,329869.2
2018-07-31,324037.0,330213.66
2018-08-31,325067.0,330588.06
2018-09-30,325852.0,330955.34
2018-10-31,325960.0,331301.7
2018-11-30,326388.0,331603.72
2018-12-31,326320.0,331874.5
2019-01-31,327837.0,332105.1
2019-02-28,328708.0,332375.47
2019-03-31,330383.00000000006,332696.25
2019-04-30,330350.0,333072.3
2019-05-31,331003.0,333409.56
2019-06-30,331229.0,333712.22
2019-07-31,331870.0,333968.78
2019-08-31,332293.0,334205.25
2019-09-30,332731.0,334417.7
2019-10-31,333466.0,334617.34
2019-11-30,333994.0,334833.34
2019-12-31,334721.0,335050.53
2020-01-31,334730.0,335287.3
2020-02-29,335211.0,335478.38
