,Real,Predicted
2017-06-30,240738.99999999997,237328.67
2017-07-31,243056.0,238608.73
2017-08-31,245060.0,239800.08
2017-09-30,247289.0,240858.02
2017-10-31,249227.0,241853.9
2017-11-30,250143.0,242811.4
2017-12-31,250886.0,243683.0
2018-01-31,250970.0,244452.94
2018-02-28,252998.0,245081.61
2018-03-31,255137.0,245692.86
2018-04-30,258480.99999999997,246304.89
2018-05-31,261023.0,246978.67
2018-06-30,262552.0,247649.38
2018-07-31,262987.0,248326.34
2018-08-31,262969.0,248944.64
2018-09-30,262725.0,249514.06
2018-10-31,261883.0,250017.3
2018-11-30,260871.99999999997,250462.33
2018-12-31,260804.00000000003,250885.88
2019-01-31,261806.0,251286.53
2019-02-28,262094.00000000003,251686.45
2019-03-31,262186.0,252011.27
2019-04-30,261603.0,252259.17
2019-05-31,260892.00000000003,252386.47
2019-06-30,260676.0,252419.66
2019-07-31,260778.0,252390.42
2019-08-31,261140.0,252336.53
2019-09-30,261586.0,252275.81
2019-10-31,262559.0,252220.95
2019-11-30,263869.0,252199.2
2019-12-31,264457.0,252223.02
2020-01-31,264356.0,252262.94
2020-02-29,264264.0,252280.28
