,Real,Predicted
2017-06-30,97789.0,95275.45
2017-07-31,97965.0,95418.5
2017-08-31,98072.0,95541.47
2017-09-30,98264.0,95635.484
2017-10-31,98260.99999999999,95724.8
2017-11-30,98299.99999999999,95818.58
2017-12-31,98429.0,95916.125
2018-01-31,98793.0,95987.78
2018-02-28,99232.0,96032.47
2018-03-31,99434.0,96071.27
2018-04-30,99702.0,96108.34
2018-05-31,100296.0,96147.2
2018-06-30,100960.0,96186.04
2018-07-31,101299.0,96233.0
2018-08-31,101623.00000000001,96283.42
2018-09-30,101855.0,96339.17
2018-10-31,102558.99999999999,96396.87
2018-11-30,102767.0,96465.13
2018-12-31,103192.00000000001,96542.45
2019-01-31,103436.99999999999,96625.84
2019-02-28,104090.0,96707.51
2019-03-31,104592.0,96786.24
2019-04-30,104750.99999999999,96870.33
2019-05-31,104701.0,96956.44
2019-06-30,104701.0,97032.87
2019-07-31,104937.0,97096.41
2019-08-31,105155.0,97156.766
2019-09-30,105502.0,97214.97
2019-10-31,105618.0,97274.31
2019-11-30,106083.0,97321.766
2019-12-31,106186.00000000001,97370.99
2020-01-31,106299.0,97415.945
2020-02-29,106161.0,97460.08
