,Real,Predicted
2017-04-30,152337.0,149209.5
2017-05-31,152768.0,150042.33
2017-06-30,153022.0,151026.25
2017-07-31,153668.0,152015.69
2017-08-31,154593.0,152943.53
2017-09-30,155696.0,153631.03
2017-10-31,156734.0,154093.89
2017-11-30,157845.0,154470.2
2017-12-31,158890.0,154917.67
2018-01-31,159374.0,155490.77
2018-02-28,159328.0,156108.92
2018-03-31,159294.0,156697.17
2018-04-30,160168.0,157196.08
2018-05-31,161248.0,157604.84
2018-06-30,162397.0,157900.7
2018-07-31,163241.0,158097.19
2018-08-31,164155.0,158307.98
2018-09-30,164997.0,158653.8
2018-10-31,165359.0,159150.73
2018-11-30,165993.0,159638.33
2018-12-31,166371.0,160073.53
2019-01-31,167711.0,160431.42
2019-02-28,168681.0,160762.31
2019-03-31,170093.0,161052.67
2019-04-30,170524.0,161323.75
2019-05-31,171240.0,161653.19
2019-06-30,171678.0,162011.67
2019-07-31,172391.0,162437.36
2019-08-31,172988.0,162786.69
2019-09-30,173547.0,163098.16
2019-10-31,174437.0,163299.34
2019-11-30,175060.0,163520.52
2019-12-31,175790.0,163725.19
2020-01-31,175967.0,163952.75
2020-02-29,176519.0,164165.28
