,Real,Predicted
2017-03-31,128523.0,128489.24
2017-04-30,130836.0,129404.09
2017-05-31,130997.0,130155.07
2017-06-30,131458.0,130208.58
2017-07-31,132020.0,130362.57
2017-08-31,133613.0,130551.69
2017-09-30,132903.0,131094.78
2017-10-31,130901.0,130851.586
2017-11-30,128794.0,130176.66
2017-12-31,128053.99999999999,129490.18
2018-01-31,127328.0,129256.445
2018-02-28,125933.0,129031.4
2018-03-31,125965.0,128611.95
2018-04-30,127179.0,128621.375
2018-05-31,129078.0,128985.77
2018-06-30,130049.0,129580.97
2018-07-31,130522.0,129895.65
2018-08-31,131293.0,130051.13
2018-09-30,133945.0,130307.32
2018-10-31,135927.0,131209.02
2018-11-30,136296.0,131895.6
2018-12-31,133902.0,132023.94
2019-01-31,131691.0,131194.2
2019-02-28,131337.0,130440.79
2019-03-31,131883.0,130322.05
2019-04-30,132775.0,130505.45
2019-05-31,133171.0,130807.94
2019-06-30,133858.0,130943.19
2019-07-31,134412.0,131179.05
2019-08-31,134725.0,131370.16
2019-09-30,133997.0,131478.42
2019-10-31,133937.0,131226.94
2019-11-30,134625.0,131206.25
2019-12-31,136533.0,131443.81
2020-01-31,137935.0,132106.4
2020-02-29,137742.0,132593.98
