,Real,Predicted
2017-04-30,330372.0,323666.2
2017-05-31,332940.0,325124.66
2017-06-30,334471.0,326602.4
2017-07-31,335752.0,327941.22
2017-08-31,336533.0,329086.25
2017-09-30,338393.00000000006,330243.34
2017-10-31,340565.0,331380.84
2017-11-30,342866.0,332382.97
2017-12-31,344491.0,333150.34
2018-01-31,345395.0,333895.8
2018-02-28,346120.0,334685.5
2018-03-31,347115.0,335650.97
2018-04-30,348030.0,336569.34
2018-05-31,348975.0,337340.4
2018-06-30,350049.0,337884.9
2018-07-31,351077.00000000006,338295.22
2018-08-31,351234.0,338701.0
2018-09-30,350879.0,339134.53
2018-10-31,350701.0,339532.28
2018-11-30,351572.0,339891.5
2018-12-31,352585.0,340190.97
2019-01-31,353855.0,340376.7
2019-02-28,355238.00000000006,340426.75
2019-03-31,355521.0,340505.62
2019-04-30,354771.00000000006,340745.44
2019-05-31,353670.0,341152.84
2019-06-30,353495.0,341538.78
2019-07-31,353542.0,341853.2
2019-08-31,354368.99999999994,341997.7
2019-09-30,355183.0,341883.88
2019-10-31,355805.0,341661.8
2019-11-30,355601.0,341533.6
2019-12-31,355550.0,341617.7
2020-01-31,355691.0,341796.28
2020-02-29,356102.0,342051.7
