,Real,Predicted
2017-03-31,183017.0,177927.88
2017-04-30,183814.0,178555.08
2017-05-31,184542.0,179128.22
2017-06-30,185143.0,179648.17
2017-07-31,185866.99999999997,180074.75
2017-08-31,186552.0,180585.23
2017-09-30,187231.0,181064.72
2017-10-31,187607.0,181536.56
2017-11-30,188154.0,181796.34
2017-12-31,188953.00000000003,182172.28
2018-01-31,190071.0,182717.11
2018-02-28,191200.0,183470.72
2018-03-31,192300.0,184221.03
2018-04-30,193529.00000000003,184941.45
2018-05-31,194896.00000000003,185733.69
2018-06-30,196316.0,186598.8
2018-07-31,197421.99999999997,187479.19
2018-08-31,198467.0,188151.84
2018-09-30,199043.0,188776.81
2018-10-31,199733.0,189116.88
2018-11-30,200434.0,189520.08
2018-12-31,201351.0,189925.06
2019-01-31,202116.0,190447.78
2019-02-28,202725.0,190877.72
2019-03-31,203459.0,191216.0
2019-04-30,204799.99999999997,191619.03
2019-05-31,206289.99999999997,192342.16
2019-06-30,207779.0,193125.78
2019-07-31,208900.0,193888.16
2019-08-31,210055.00000000003,194448.6
2019-09-30,211462.0,195014.0
2019-10-31,212721.00000000003,195686.52
2019-11-30,213750.0,196273.36
2019-12-31,214323.0,196742.67
2020-01-31,214714.0,197000.03
2020-02-29,215074.0,197174.05
