,Real,Predicted
2017-03-31,268801.0,264858.4
2017-04-30,268947.0,265635.4
2017-05-31,270406.0,265503.53
2017-06-30,272737.0,265382.4
2017-07-31,274970.0,265766.3
2017-08-31,276968.0,266783.38
2017-09-30,278408.0,268042.2
2017-10-31,277671.0,269137.25
2017-11-30,276510.0,269967.97
2017-12-31,274999.0,270326.06
2018-01-31,276041.0,269908.22
2018-02-28,277414.0,269358.9
2018-03-31,279132.0,269003.8
2018-04-30,280203.0,269577.47
2018-05-31,280970.0,270260.9
2018-06-30,282002.0,270945.53
2018-07-31,283388.0,271380.25
2018-08-31,284153.0,271745.97
2018-09-30,284639.0,272200.1
2018-10-31,284696.0,272676.12
2018-11-30,284585.0,272934.16
2018-12-31,284592.0,273070.72
2019-01-31,284770.0,273076.6
2019-02-28,285839.0,273050.12
2019-03-31,286584.0,273087.34
2019-04-30,287228.0,273242.47
2019-05-31,288029.0,273602.16
2019-06-30,288023.0,273863.2
2019-07-31,287779.0,274092.6
2019-08-31,287894.0,274290.62
2019-09-30,288324.0,274271.94
2019-10-31,289853.0,274226.38
2019-11-30,291474.0,274313.03
2019-12-31,293036.0,274561.1
2020-01-31,293396.0,275070.34
2020-02-29,293304.0,275558.66
