,Real,Predicted
2017-04-30,183814.0,176569.2
2017-05-31,184542.0,176932.44
2017-06-30,185143.0,177318.75
2017-07-31,185866.99999999997,177725.61
2017-08-31,186552.0,178149.0
2017-09-30,187231.0,178567.78
2017-10-31,187607.0,178947.81
2017-11-30,188154.0,179295.25
2017-12-31,188953.00000000003,179617.73
2018-01-31,190071.0,179941.08
2018-02-28,191200.0,180242.47
2018-03-31,192300.0,180533.94
2018-04-30,193529.00000000003,180824.33
2018-05-31,194896.00000000003,181192.72
2018-06-30,196316.0,181632.25
2018-07-31,197421.99999999997,182115.92
2018-08-31,198467.0,182594.53
2018-09-30,199043.0,183069.6
2018-10-31,199733.0,183547.55
2018-11-30,200434.0,184003.22
2018-12-31,201351.0,184403.14
2019-01-31,202116.0,184721.27
2019-02-28,202725.0,184990.97
2019-03-31,203459.0,185208.42
2019-04-30,204799.99999999997,185441.9
2019-05-31,206289.99999999997,185681.33
2019-06-30,207779.0,185933.84
2019-07-31,208900.0,186174.45
2019-08-31,210055.00000000003,186431.84
2019-09-30,211462.0,186744.14
2019-10-31,212721.00000000003,187116.23
2019-11-30,213750.0,187478.06
2019-12-31,214323.0,187806.72
2020-01-31,214714.0,188092.36
2020-02-29,215074.0,188373.33
