,Real,Predicted
2017-04-30,119904.0,115109.69
2017-05-31,120674.0,115358.59
2017-06-30,121225.0,115698.45
2017-07-31,121618.0,115957.21
2017-08-31,121954.0,116133.48
2017-09-30,122527.00000000001,116315.734
2017-10-31,123198.99999999999,116534.74
2017-11-30,123866.0,116771.25
2017-12-31,124553.0,116959.8
2018-01-31,125269.0,117134.23
2018-02-28,125769.00000000001,117326.72
2018-03-31,126073.00000000001,117555.79
2018-04-30,126485.0,117787.57
2018-05-31,127443.0,118005.58
2018-06-30,128444.0,118210.414
2018-07-31,129304.99999999999,118396.69
2018-08-31,130125.0,118556.13
2018-09-30,130990.00000000001,118722.66
2018-10-31,131958.0,118938.35
2018-11-30,132684.0,119205.63
2018-12-31,133776.0,119455.766
2019-01-31,134826.0,119681.836
2019-02-28,136410.0,119901.21
2019-03-31,137433.0,120124.57
2019-04-30,138085.0,120349.23
2019-05-31,138302.0,120564.805
2019-06-30,138738.0,120803.3
2019-07-31,139385.0,121029.89
2019-08-31,140043.0,121247.52
2019-09-30,140703.0,121386.24
2019-10-31,141259.0,121480.016
2019-11-30,142048.0,121553.695
2019-12-31,142366.0,121653.445
2020-01-31,142724.0,121765.84
2020-02-29,142883.0,121873.53
