,Real,Predicted
2017-03-31,151908.0,120966.695
2017-04-30,152943.0,121197.62
2017-05-31,154367.0,121445.375
2017-06-30,155965.0,121784.96
2017-07-31,157144.0,122164.12
2017-08-31,158298.0,122442.44
2017-09-30,157651.0,122713.6
2017-10-31,157335.0,122561.73
2017-11-30,157513.0,122487.41
2017-12-31,159365.0,122529.29
2018-01-31,161478.0,122963.15
2018-02-28,163561.0,123453.81
2018-03-31,165989.0,123932.63
2018-04-30,168032.0,124484.164
2018-05-31,169803.0,124942.43
2018-06-30,171861.0,125335.16
2018-07-31,174398.0,125786.06
2018-08-31,176540.0,126333.516
2018-09-30,178825.0,126788.27
2018-10-31,180417.0,127265.695
2018-11-30,182903.0,127593.51
2018-12-31,184683.0,128097.38
2019-01-31,186561.0,128452.09
2019-02-28,187753.0,128820.79
2019-03-31,188597.0,129051.83
2019-04-30,188965.0,129214.03
2019-05-31,189124.0,129284.39
2019-06-30,188814.0,129314.72
2019-07-31,188650.0,129255.53
2019-08-31,188493.0,129224.164
2019-09-30,189063.0,129194.1
2019-10-31,189910.0,129303.086
2019-11-30,189738.0,129464.04
2019-12-31,188982.0,129431.445
2020-01-31,187804.0,129287.63
2020-02-29,187128.0,129061.67
