,Real,Predicted
2017-03-31,326630.0,306543.5
2017-04-30,329455.0,307653.47
2017-05-31,332141.0,308853.03
2017-06-30,334744.0,310367.6
2017-07-31,336838.0,312060.44
2017-08-31,338863.0,313612.4
2017-09-30,339893.0,315004.66
2017-10-31,341741.0,316125.16
2017-11-30,343384.0,317078.75
2017-12-31,345558.0,317775.28
2018-01-31,347058.0,318731.62
2018-02-28,348727.0,319646.75
2018-03-31,350117.0,320633.1
2018-04-30,350612.0,321390.03
2018-05-31,350367.0,322123.8
2018-06-30,350297.0,322622.75
2018-07-31,350428.0,322747.25
2018-08-31,350389.0,322664.75
2018-09-30,351688.0,322657.7
2018-10-31,351732.0,322733.4
2018-11-30,353045.0,322883.06
2018-12-31,353010.0,323335.28
2019-01-31,354600.0,323506.88
2019-02-28,355036.0,323954.78
2019-03-31,355396.0,324144.2
2019-04-30,355554.0,324689.44
2019-05-31,356009.0,324866.97
2019-06-30,356274.0,325005.72
2019-07-31,356882.0,325112.16
2019-08-31,357402.0,325294.47
2019-09-30,357570.0,325455.6
2019-10-31,358228.0,325698.12
2019-11-30,358043.0,325887.0
2019-12-31,358377.0,326004.06
2020-01-31,357818.0,326184.66
2020-02-29,358051.0,326152.94
