,Real,Predicted
2017-06-30,63462.99999999999,59087.31
2017-07-31,64315.99999999999,59344.96
2017-08-31,64883.00000000001,59617.21
2017-09-30,65120.00000000001,59894.137
2017-10-31,65284.0,60155.65
2017-11-30,66036.0,60390.117
2017-12-31,67017.0,60608.67
2018-01-31,67901.0,60826.637
2018-02-28,68196.0,61042.758
2018-03-31,68182.0,61250.188
2018-04-30,68449.0,61441.28
2018-05-31,68835.0,61621.88
2018-06-30,69550.0,61789.492
2018-07-31,70066.0,61946.965
2018-08-31,70467.0,62092.6
2018-09-30,70712.0,62230.723
2018-10-31,70810.0,62362.84
2018-11-30,71672.0,62485.895
2018-12-31,72600.0,62602.08
2019-01-31,73423.0,62717.61
2019-02-28,73853.0,62837.484
2019-03-31,74612.0,62962.758
2019-04-30,75016.0,63095.66
2019-05-31,75236.0,63228.645
2019-06-30,75069.0,63355.164
2019-07-31,75339.0,63465.082
2019-08-31,75807.0,63561.336
2019-09-30,76493.0,63648.676
2019-10-31,77345.0,63733.41
2019-11-30,77379.0,63821.21
2019-12-31,77376.0,63901.875
2020-01-31,77484.0,63972.21
2020-02-29,78275.0,64032.973
