,Real,Predicted
2017-03-31,203804.0,197492.67
2017-04-30,204834.0,198500.36
2017-05-31,205851.0,199214.78
2017-06-30,206540.00000000003,199908.52
2017-07-31,207460.0,200371.89
2017-08-31,208498.99999999997,200982.23
2017-09-30,209697.99999999997,201659.92
2017-10-31,210657.0,202426.64
2017-11-30,211286.0,203028.05
2017-12-31,212062.0,203416.8
2018-01-31,213152.0,203890.22
2018-02-28,213959.0,204543.61
2018-03-31,214880.0,205018.7
2018-04-30,215650.0,205551.97
2018-05-31,216825.0,205990.5
2018-06-30,217796.0,206647.05
2018-07-31,218606.0,207178.14
2018-08-31,218779.99999999997,207613.34
2018-09-30,218670.99999999997,207705.89
2018-10-31,218990.0,207647.95
2018-11-30,219685.0,207817.17
2018-12-31,220595.99999999997,208182.08
2019-01-31,221010.0,208652.64
2019-02-28,221753.0,208863.6
2019-03-31,222517.0,209237.69
2019-04-30,223505.0,209616.39
2019-05-31,224279.0,210097.33
2019-06-30,225031.0,210467.2
2019-07-31,225755.00000000003,210820.88
2019-08-31,226842.99999999997,211156.12
2019-09-30,228011.0,211650.36
2019-10-31,228849.0,212168.36
2019-11-30,229424.00000000003,212532.17
2019-12-31,229646.0,212778.05
2020-01-31,229987.00000000003,212872.2
2020-02-29,230140.0,213015.89
