,Real,Predicted
2017-03-31,388874.0,385543.94
2017-04-30,389089.0,385987.1
2017-05-31,389863.0,386002.06
2017-06-30,390187.0,386016.0
2017-07-31,390170.0,386240.4
2017-08-31,390019.0,386597.44
2017-09-30,389909.0,386716.1
2017-10-31,390238.0,386680.97
2017-11-30,390638.0,386616.53
2017-12-31,390638.0,386641.6
2018-01-31,390197.0,386834.56
2018-02-28,390078.0,386974.03
2018-03-31,390002.0,386899.12
2018-04-30,390167.0,386704.6
2018-05-31,390993.0,386651.97
2018-06-30,391840.0,386680.16
2018-07-31,392429.0,386908.7
2018-08-31,392915.0,387384.72
2018-09-30,393711.0,387819.3
2018-10-31,394732.0,388146.84
2018-11-30,395248.0,388487.25
2018-12-31,396213.0,388955.78
2019-01-31,397360.0,389442.34
2019-02-28,399400.0,389809.3
2019-03-31,400688.0,390387.88
2019-04-30,400815.0,391119.84
2019-05-31,399976.0,392010.0
2019-06-30,399517.0,392445.1
2019-07-31,399859.0,392364.9
2019-08-31,400303.0,392025.16
2019-09-30,400679.0,391925.03
2019-10-31,400727.0,392113.5
2019-11-30,401211.0,392317.3
2019-12-31,401360.0,392466.56
2020-01-31,401643.0,392550.44
2020-02-29,401345.0,392742.7
