,Real,Predicted
2017-03-31,151908.0,148554.67
2017-04-30,152943.0,149583.31
2017-05-31,154367.0,150355.52
2017-06-30,155965.0,151182.66
2017-07-31,157144.0,152135.06
2017-08-31,158298.0,153262.52
2017-09-30,157651.0,154351.44
2017-10-31,157335.0,155102.81
2017-11-30,157513.0,155467.17
2017-12-31,159365.0,155115.62
2018-01-31,161478.0,155132.78
2018-02-28,163561.0,155749.03
2018-03-31,165989.0,157143.8
2018-04-30,168032.0,158618.75
2018-05-31,169803.0,160073.16
2018-06-30,171861.0,161528.9
2018-07-31,174398.0,162749.03
2018-08-31,176540.0,163895.56
2018-09-30,178825.0,165166.64
2018-10-31,180417.0,166504.08
2018-11-30,182903.0,167646.89
2018-12-31,184683.0,168732.6
2019-01-31,186561.0,169650.5
2019-02-28,187753.0,170730.81
2019-03-31,188597.0,171548.45
2019-04-30,188965.0,172279.94
2019-05-31,189124.0,172739.53
2019-06-30,188814.0,173031.34
2019-07-31,188650.0,173146.44
2019-08-31,188493.0,173152.42
2019-09-30,189063.0,173039.83
2019-10-31,189910.0,172991.27
2019-11-30,189738.0,173035.31
2019-12-31,188982.0,173289.6
2020-01-31,187804.0,173490.48
2020-02-29,187128.0,173322.92
