,Real,Predicted
2017-03-31,328107.0,290054.8
2017-04-30,330372.0,290821.56
2017-05-31,332940.0,291757.06
2017-06-30,334471.0,292810.16
2017-07-31,335752.0,293433.9
2017-08-31,336533.0,293953.4
2017-09-30,338393.00000000006,294269.03
2017-10-31,340565.0,295017.1
2017-11-30,342866.0,295884.22
2017-12-31,344491.0,296794.9
2018-01-31,345395.0,297433.0
2018-02-28,346120.0,297786.12
2018-03-31,347115.0,298068.3
2018-04-30,348030.0,298454.22
2018-05-31,348975.0,298807.62
2018-06-30,350049.0,299171.1
2018-07-31,351077.00000000006,299582.3
2018-08-31,351234.0,299974.0
2018-09-30,350879.0,300033.7
2018-10-31,350701.0,299898.7
2018-11-30,351572.0,299830.94
2018-12-31,352585.0,300161.97
2019-01-31,353855.0,300545.25
2019-02-28,355238.00000000006,301023.16
2019-03-31,355521.0,301540.28
2019-04-30,354771.00000000006,301645.62
2019-05-31,353670.0,301366.03
2019-06-30,353495.0,300953.72
2019-07-31,353542.0,300888.0
2019-08-31,354368.99999999994,300905.62
2019-09-30,355183.0,301215.75
2019-10-31,355805.0,301519.78
2019-11-30,355601.0,301751.25
2019-12-31,355550.0,301675.4
2020-01-31,355691.0,301656.47
2020-02-29,356102.0,301708.88
