,Real,Predicted
2017-04-30,97061.0,92597.08
2017-05-31,97707.0,93160.67
2017-06-30,98563.0,93872.08
2017-07-31,99427.0,94698.85
2017-08-31,100853.0,95529.64
2017-09-30,102400.0,96234.24
2017-10-31,104271.0,96799.055
2017-11-30,105809.0,97374.42
2017-12-31,107214.0,98041.64
2018-01-31,108034.0,98773.31
2018-02-28,108245.0,99563.5
2018-03-31,108172.0,100296.98
2018-04-30,108939.0,100928.74
2018-05-31,109710.0,101391.1
2018-06-30,110854.0,101717.664
2018-07-31,111690.0,101918.71
2018-08-31,112816.0,102076.49
2018-09-30,113516.99999999999,102292.6
2018-10-31,114047.0,102622.234
2018-11-30,114768.00000000001,102955.195
2018-12-31,115609.99999999999,103290.266
2019-01-31,117061.0,103575.945
2019-02-28,118575.0,103852.52
2019-03-31,119949.00000000001,104087.18
2019-04-30,120563.99999999999,104337.88
2019-05-31,121179.0,104632.586
2019-06-30,121454.00000000001,104957.07
2019-07-31,122133.0,105297.984
2019-08-31,122353.0,105583.586
2019-09-30,122724.0,105790.85
2019-10-31,123072.0,105917.234
2019-11-30,123428.0,106027.01
2019-12-31,123697.99999999999,106116.1
2020-01-31,123596.0,106214.71
2020-02-29,123556.00000000001,106279.21
