,Real,Predicted
2017-06-30,323540.0,319170.5
2017-07-31,324465.0,319743.5
2017-08-31,324647.99999999994,320315.75
2017-09-30,324916.0,320880.47
2017-10-31,325933.00000000006,321443.75
2017-11-30,327360.0,321979.44
2017-12-31,328856.0,322460.06
2018-01-31,330078.0,322868.94
2018-02-28,331088.0,323235.84
2018-03-31,332005.0,323611.25
2018-04-30,332773.0,323985.9
2018-05-31,333201.0,324343.47
2018-06-30,334256.0,324650.97
2018-07-31,336449.0,324932.34
2018-08-31,338882.99999999994,325219.28
2018-09-30,341602.0,325545.47
2018-10-31,342567.99999999994,325914.1
2018-11-30,344053.0,326292.4
2018-12-31,344176.0,326666.84
2019-01-31,345582.00000000006,327026.2
2019-02-28,347180.0,327382.28
2019-03-31,349806.0,327743.47
2019-04-30,350891.00000000006,328120.53
2019-05-31,351754.0,328514.1
2019-06-30,352067.0,328930.9
2019-07-31,352662.0,329343.56
2019-08-31,353440.0,329714.25
2019-09-30,354102.0,330035.22
2019-10-31,355769.0,330299.06
2019-11-30,356795.0,330562.1
2019-12-31,358797.0,330809.75
2020-01-31,360125.0,331085.2
2020-02-29,361766.00000000006,331351.03
