,Real,Predicted
2017-03-31,87363.0,87648.28
2017-04-30,87768.0,88212.54
2017-05-31,88596.0,88502.77
2017-06-30,89254.0,88953.66
2017-07-31,90254.0,89488.945
2017-08-31,91342.0,90232.86
2017-09-30,92189.0,90980.82
2017-10-31,92187.0,91902.42
2017-11-30,92028.0,92714.96
2017-12-31,92947.0,93147.234
2018-01-31,94234.0,93180.13
2018-02-28,95000.0,93449.89
2018-03-31,95051.0,94323.57
2018-04-30,95579.0,95176.766
2018-05-31,96940.0,95612.52
2018-06-30,98258.0,95866.59
2018-07-31,99399.0,96545.55
2018-08-31,100164.0,97579.414
2018-09-30,101517.0,98496.28
2018-10-31,103239.0,99259.1
2018-11-30,105099.0,99973.1
2018-12-31,106666.0,100990.07
2019-01-31,107967.0,102121.305
2019-02-28,109616.0,103187.914
2019-03-31,111135.0,104064.05
2019-04-30,112178.0,104852.766
2019-05-31,112788.0,105693.14
2019-06-30,113641.0,106374.44
2019-07-31,114380.0,106827.21
2019-08-31,115388.99999999999,107156.82
2019-09-30,116293.0,107549.56
2019-10-31,117387.99999999999,107926.58
2019-11-30,118433.0,108368.05
2019-12-31,119022.00000000001,108785.75
2020-01-31,119590.0,109229.03
2020-02-29,120314.99999999999,109597.91
