,Real,Predicted
2017-03-31,126955.0,125860.84
2017-04-30,127364.0,126129.1
2017-05-31,127581.0,126333.93
2017-06-30,128364.0,126442.97
2017-07-31,128586.0,126610.55
2017-08-31,128783.0,126787.33
2017-09-30,128688.0,127028.52
2017-10-31,128799.0,127110.18
2017-11-30,128896.0,127153.5
2017-12-31,127973.0,127151.71
2018-01-31,127274.0,127140.1
2018-02-28,126860.0,126984.086
2018-03-31,127154.0,126631.95
2018-04-30,127252.0,126426.766
2018-05-31,127102.0,126376.164
2018-06-30,126523.0,126448.9
2018-07-31,126021.0,126421.695
2018-08-31,125603.0,126287.19
2018-09-30,125738.0,126079.13
2018-10-31,126621.0,125931.305
2018-11-30,127948.0,125900.695
2018-12-31,129380.0,126095.67
2019-01-31,130612.0,126541.664
2019-02-28,131000.0,127153.414
2019-03-31,131566.0,127764.98
2019-04-30,132194.0,128221.65
2019-05-31,133513.0,128477.52
2019-06-30,134890.0,128848.31
2019-07-31,136406.0,129368.06
2019-08-31,137740.0,130114.38
2019-09-30,138733.0,130871.69
2019-10-31,139029.0,131586.69
2019-11-30,139074.0,132126.44
2019-12-31,139487.0,132438.84
2020-01-31,139996.0,132542.89
2020-02-29,141049.0,132636.2
