,Real,Predicted
2017-06-30,229668.0,232281.58
2017-07-31,229645.0,232390.97
2017-08-31,229400.0,232418.4
2017-09-30,229056.0,232422.1
2017-10-31,229204.0,232372.23
2017-11-30,229723.0,232302.25
2017-12-31,230631.0,232237.34
2018-01-31,231490.0,232209.73
2018-02-28,232507.00000000003,232193.72
2018-03-31,233567.0,232197.17
2018-04-30,234632.0,232215.08
2018-05-31,235515.0,232266.5
2018-06-30,236692.00000000003,232336.08
2018-07-31,237843.0,232443.56
2018-08-31,238991.99999999997,232583.73
2018-09-30,239437.0,232771.2
2018-10-31,239757.0,233010.27
2018-11-30,240380.99999999997,233274.23
2018-12-31,241356.0,233544.19
2019-01-31,241717.99999999997,233802.55
2019-02-28,242044.99999999997,234050.31
2019-03-31,242634.0,234279.75
2019-04-30,243625.99999999997,234489.47
2019-05-31,244209.0,234680.86
2019-06-30,244255.00000000003,234861.05
2019-07-31,244479.99999999997,235016.38
2019-08-31,244987.00000000003,235146.62
2019-09-30,245967.0,235251.11
2019-10-31,246903.00000000003,235357.17
2019-11-30,247455.0,235470.61
2019-12-31,247581.00000000003,235580.14
2020-01-31,248035.00000000003,235671.5
2020-02-29,248427.00000000003,235766.05
