,Real,Predicted
2017-03-31,192066.0,189349.66
2017-04-30,193461.0,189368.5
2017-05-31,195051.0,189913.56
2017-06-30,196270.0,190916.38
2017-07-31,197628.0,192083.9
2017-08-31,199340.0,193242.03
2017-09-30,200212.0,194284.31
2017-10-31,200256.0,195386.42
2017-11-30,200491.0,196354.17
2017-12-31,201747.0,196765.02
2018-01-31,204573.0,196945.55
2018-02-28,207553.99999999997,197577.14
2018-03-31,210111.99999999997,199003.11
2018-04-30,211571.00000000003,201036.66
2018-05-31,211991.0,202894.81
2018-06-30,212699.0,204236.28
2018-07-31,213545.99999999997,204935.7
2018-08-31,214697.99999999997,205294.28
2018-09-30,215153.0,205806.11
2018-10-31,215347.00000000003,206380.03
2018-11-30,215906.0,206911.86
2018-12-31,216057.00000000003,207152.39
2019-01-31,217022.0,207339.33
2019-02-28,217039.00000000003,207631.98
2019-03-31,217901.00000000003,207868.52
2019-04-30,218764.0,208274.8
2019-05-31,220204.0,208488.56
2019-06-30,221771.99999999997,209036.92
2019-07-31,223047.00000000003,209686.4
2019-08-31,224033.0,210531.67
2019-09-30,226064.0,211339.19
2019-10-31,228681.0,212036.34
2019-11-30,230976.00000000003,212818.28
2019-12-31,233216.0,213993.06
2020-01-31,234158.00000000003,215261.83
2020-02-29,235772.0,216328.47
