,Real,Predicted
2017-06-30,101534.0,
2017-07-31,101311.0,
2017-08-31,100031.0,
2017-09-30,98357.0,
2017-10-31,97669.0,
2017-11-30,98677.0,
2017-12-31,99624.0,
2018-01-31,100711.0,
2018-02-28,101911.0,
2018-03-31,103554.0,
2018-04-30,104020.0,
2018-05-31,104123.0,
2018-06-30,104971.0,
2018-07-31,107128.0,
2018-08-31,110427.0,
2018-09-30,114194.0,
2018-10-31,117236.0,
2018-11-30,119263.0,
2018-12-31,121399.0,
2019-01-31,123537.0,
2019-02-28,124095.0,
2019-03-31,124061.0,
2019-04-30,124110.0,
2019-05-31,125814.0,
2019-06-30,126664.0,
2019-07-31,126821.0,
2019-08-31,126358.0,
2019-09-30,125843.0,
2019-10-31,125550.0,
2019-11-30,125227.0,
2019-12-31,124683.0,
2020-01-31,124022.0,
2020-02-29,124377.0,
