,Real,Predicted
2017-06-30,196270.0,188418.03
2017-07-31,197628.0,188765.86
2017-08-31,199340.0,189070.03
2017-09-30,200212.0,189375.19
2017-10-31,200256.0,189710.95
2017-11-30,200491.0,190048.72
2017-12-31,201747.0,190398.08
2018-01-31,204573.0,190767.06
2018-02-28,207553.99999999997,191205.5
2018-03-31,210111.99999999997,191689.16
2018-04-30,211571.00000000003,192186.5
2018-05-31,211991.0,192683.9
2018-06-30,212699.0,193167.61
2018-07-31,213545.99999999997,193648.98
2018-08-31,214697.99999999997,194112.36
2018-09-30,215153.0,194534.6
2018-10-31,215347.00000000003,194952.55
2018-11-30,215906.0,195402.47
2018-12-31,216057.00000000003,195874.47
2019-01-31,217022.0,196322.53
2019-02-28,217039.00000000003,196681.98
2019-03-31,217901.00000000003,196947.39
2019-04-30,218764.0,197135.11
2019-05-31,220204.0,197287.95
2019-06-30,221771.99999999997,197449.0
2019-07-31,223047.00000000003,197612.45
2019-08-31,224033.0,197776.31
2019-09-30,226064.0,197929.48
2019-10-31,228681.0,198098.58
2019-11-30,230976.00000000003,198298.12
2019-12-31,233216.0,198519.97
2020-01-31,234158.00000000003,198781.73
2020-02-29,235772.0,199054.44
