,Real,Predicted
2017-06-30,242778.0,235371.16
2017-07-31,243328.00000000003,235761.61
2017-08-31,243692.99999999997,236143.3
2017-09-30,244156.99999999997,236529.08
2017-10-31,245233.99999999997,236913.92
2017-11-30,246085.0,237285.95
2017-12-31,247051.0,237607.66
2018-01-31,247890.00000000003,237873.64
2018-02-28,248814.0,238104.61
2018-03-31,249674.99999999997,238351.06
2018-04-30,250269.99999999997,238610.55
2018-05-31,250556.00000000003,238853.92
2018-06-30,251009.0,239056.55
2018-07-31,252455.0,239228.06
2018-08-31,254088.0,239404.39
2018-09-30,255842.99999999997,239594.67
2018-10-31,256302.0,239797.39
2018-11-30,257525.0,239988.25
2018-12-31,257700.99999999997,240177.4
2019-01-31,259042.0,240358.94
2019-02-28,260318.00000000003,240539.11
2019-03-31,262587.0,240715.38
2019-04-30,263312.0,240893.03
2019-05-31,263883.0,241080.58
2019-06-30,264106.0,241289.02
2019-07-31,264684.0,241512.1
2019-08-31,265207.0,241716.8
2019-09-30,265589.0,241896.05
2019-10-31,266687.0,242044.58
2019-11-30,267187.0,242202.83
2019-12-31,268417.0,242346.9
2020-01-31,268891.0,242509.17
2020-02-29,269627.0,242654.64
