,Real,Predicted
2017-06-30,206540.00000000003,199485.75
2017-07-31,207460.0,200288.31
2017-08-31,208498.99999999997,201061.62
2017-09-30,209697.99999999997,201806.22
2017-10-31,210657.0,202532.61
2017-11-30,211286.0,203232.25
2017-12-31,212062.0,203888.08
2018-01-31,213152.0,204492.64
2018-02-28,213959.0,205043.1
2018-03-31,214880.0,205547.58
2018-04-30,215650.0,206007.81
2018-05-31,216825.0,206446.38
2018-06-30,217796.0,206867.36
2018-07-31,218606.0,207288.47
2018-08-31,218779.99999999997,207696.83
2018-09-30,218670.99999999997,208081.66
2018-10-31,218990.0,208429.72
2018-11-30,219685.0,208751.1
2018-12-31,220595.99999999997,209061.72
2019-01-31,221010.0,209356.56
2019-02-28,221753.0,209621.12
2019-03-31,222517.0,209870.22
2019-04-30,223505.0,210100.95
2019-05-31,224279.0,210322.69
2019-06-30,225031.0,210519.62
2019-07-31,225755.00000000003,210701.34
2019-08-31,226842.99999999997,210875.31
2019-09-30,228011.0,211070.16
2019-10-31,228849.0,211299.1
2019-11-30,229424.00000000003,211543.98
2019-12-31,229646.0,211787.9
2020-01-31,229987.00000000003,212019.44
2020-02-29,230140.0,212255.34
